title,authors,isbn,isbn13,language_code,  num_pages,publication_date,publisher,Unnamed: 12
Tales Before Tolkien: The Roots of Modern Fantasy,Douglas A. Anderson/Frank R. Stockton/Ludwig Tieck/Richard Garnett/H. Rider Haggard/Andrew Lang/William Hope Hodgson/E.A. Wyke-Smith/David  Lindsay/Clemence Housman/George MacDonald/Arthur Machen/A. Merritt/L. Frank Baum/Kenneth Morris/William Morris/James Branch Cabell/Lord Dunsany/Francis Stevens/E.H. Knatchbull-Hugessen/E. Nesbit,345458567,9.78035E+12,eng,528,11/29/05,Del Rey,
The J.R.R. Tolkien Companion and Guide  Volume 1: Chronology,Christina Scull/Wayne G. Hammond,618391029,9.78062E+12,eng,1002,11/2/06,Houghton Mifflin Harcourt,
Sauron Defeated: The History of The Lord of the Rings  Part Four (The History of Middle-Earth  #9),J.R.R. Tolkien/Christopher Tolkien,395606497,9.7804E+12,eng,496,10/27/92,Houghton Mifflin Harcourt,
The J.R.R. Tolkien Companion and Guide  Volume 2: Reader's Guide,Wayne G. Hammond/Wayne G. Hammond,618391010,9.78062E+12,eng,1262,11/2/06,Houghton Mifflin Harcourt,
Tales from the Perilous Realm,J.R.R. Tolkien,7149123,9.78001E+12,eng,178,9/2/02,HarperCollins Publishers,
Tolkien: Man and Myth: A Literary Life,Joseph Pearce,898708257,9.7809E+12,eng,256,12/1/01,Ignatius Press,
Roverandom,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,7149115,9.78001E+12,eng,116,9/2/02,HarperCollins Publishers,
The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien,7137435,9.78001E+12,eng,484,8/5/02,HarperCollins,
The Lost Road and Other Writings (The History of Middle-earth  #5),J.R.R. Tolkien/Christopher Tolkien,261102257,9.78026E+12,eng,455,6/5/02,HarperCollins,
Tolkien's Modern Middle Ages,Jane Chance/Alfred Siewers,1403969736,9.7814E+12,eng,264,11/19/05,Palgrave Macmillan,
Understanding The Lord of the Rings: The Best of Tolkien Criticism,Rose A. Zimbardo/Neil D. Isaacs,618422536,9.78062E+12,eng,304,5/12/05,Mariner Books,
Faërie,J.R.R. Tolkien/Francis Ledoux,2266102710,9.78227E+12,fre,217,11/20/03,Pocket,
The Hobbit  or  There and Back Again,J.R.R. Tolkien/Alan  Lee,026110330X,9.78026E+12,eng,289,9/15/97,Houghton Mifflin Company,
Ranma 1/2  Vol. 36 (Ranma ½ (US 2nd)  #36),Rumiko Takahashi,142150507X,9.78142E+12,eng,182,11/1/06,Viz Media,
Ranma ½  Vol. 1 (Ranma ½ (US 2nd)  #1),Rumiko Takahashi,1569319626,9.78157E+12,eng,304,5/7/03,VIZ Media LLC,
Ranma 1/2  Vol. 35 (Ranma ½ (US 2nd)  #35),Rumiko Takahashi,1421505061,9.78142E+12,eng,208,8/8/06,VIZ Media LLC,
Ranma 1/2  Vol. 34 (Ranma ½ (US 2nd)  #34),Rumiko Takahashi,1421505053,9.78142E+12,eng,182,5/1/06,Viz Media,
Ranma 1/2  Vol. 7 (Ranma ½ (US 2nd)  #7),Rumiko Takahashi,1591161290,9.78159E+12,eng,184,2/4/04,Viz Media,
Mermaid Saga  Vol. 2,Rumiko Takahashi,1591164842,9.78159E+12,eng,208,9/21/04,VIZ Media LLC,
The Mermaids Singing,Lisa Carey,380815591,9.78038E+12,en-US,288,11/6/01,William Morrow Paperbacks,
Maison Ikkoku  Volume 15 (Maison Ikkoku  #15),Rumiko Takahashi,1421502798,9.78142E+12,en-US,208,2/14/06,VIZ Media LLC,
Maison Ikkoku  Volume 14 (Maison Ikkoku  #14),Rumiko Takahashi,1421501422,9.78142E+12,eng,240,12/13/05,VIZ Media LLC,
Maison Ikkoku  Volume 12 (Maison Ikkoku  #12),Rumiko Takahashi,1591168694,9.78159E+12,eng,323,8/9/05,VIZ Media LLC,
Maison Ikkoku  Volume 5 (Maison Ikkoku  #5),Rumiko Takahashi,1591163196,9.78159E+12,en-US,208,6/2/04,Viz Media,
Maison Ikkoku  Volume 6 (Maison Ikkoku  #6),Rumiko Takahashi,1591164222,9.78159E+12,en-US,208,8/17/04,Viz Media,
Maison Ikkoku  Volume 11 (Maison Ikkoku  #11),Rumiko Takahashi,159116804X,9.78159E+12,eng,232,6/7/05,VIZ Media LLC,
Maison Ikkoku  Volume 9 (Maison Ikkoku  #9),Rumiko Takahashi,1591166179,9.78159E+12,en-US,232,2/9/05,VIZ Media LLC,
Rumic World Trilogy  Volume 3 (Rumic World Trilogy  #3),Rumiko Takahashi,1569312060,9.78157E+12,eng,192,11/5/97,Viz Media,
Nausicaä of the Valley of the Wind  Vol. 4 (Nausicaä of the Valley of the Wind  #4),Hayao Miyazaki/David Lewis/Toren Smith/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,1591163528,9.78159E+12,eng,134,6/2/04,VIZ Media,
Nausicaä of the Valley of the Wind  Vol. 6 (Nausicaä of the Valley of the Wind  #6),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,1591163544,9.78159E+12,eng,159,8/10/04,VIZ Media,
Nausicaä of the Valley of the Wind  Vol. 5 (Nausicaä of the Valley of the Wind  #5),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,1591164125,9.78159E+12,eng,151,6/30/04,VIZ Media,
Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,1591163552,9.78159E+12,eng,223,9/7/04,VIZ Media,
Nausicaä De La Vallée Du Vent  Tome 4,Hayao Miyazaki,2723433927,9.78272E+12,fre,144,6/12/01,Glénat,
Nausicaä de la vallée du vent  tome 3,Hayao Miyazaki,2723433919,9.78272E+12,fre,144,2/20/01,Glénat,
Homer's Daughter,Robert Graves,897330595,9.7809E+12,en-US,283,8/30/05,Academy Chicago Publishers,
The Absolute Sandman  Volume One,Neil Gaiman/Mike Dringenberg/Chris Bachalo/Michael Zulli/Kelly Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Parkhouse/Daniel Vozzo/Lee Loughridge/Steve Oliff/Todd Klein/Dave McKean/Sam Kieth,1401210821,9.7814E+12,eng,612,11/1/06,Vertigo,
Preludes & Nocturnes (The Sandman  #1),Neil Gaiman/Sam Kieth/Mike Dringenberg/Malcolm Jones III/Todd Klein/Karen  Berger,1563892278,9.78156E+12,eng,233,12/1/98,Vertigo,
Berlin Diary: The Journal of a Foreign Correspondent 1934-1941,William L. Shirer/Gordon A. Craig,801870569,9.7808E+12,eng,627,4/17/02,Johns Hopkins University Press,
This Is Berlin: Reporting from Nazi Germany 1938-40,William L. Shirer/John Keegan/Inga Shirer Dean,1585672793,9.78159E+12,en-US,478,5/30/02,Overlook TP,
The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer,1841581224,9.78184E+12,eng,654,3/5/08,Birlinn,
The Collapse of the Third Republic,William L. Shirer,306805626,9.78031E+12,eng,1082,3/21/94,Da Capo Press,
Something Borrowed (Darcy & Rachel  #1),Emily Giffin,312321198,9.78031E+12,en-US,322,4/1/05,St. Martin's Griffin,
Something Borrowed  Something Blue,Elaine Barbieri/Constance O'Banyon/Evelyn Rogers/Bobbi Smith,084394725X,9.78084E+12,eng,394,6/1/00,Leisure Books,
The Major Plays,Anton Chekhov/Ann Dunnigan/Rosamund Bartlett/Robert Brustein,451530373,9.78045E+12,eng,406,12/5/06,Signet,
The Complete Plays,Anton Chekhov/Laurence Senelick,393048853,9.78039E+12,eng,1060,1/3/06,W. W. Norton & Company,
Anton Chekhov's Selected Plays,Anton Chekhov/Laurence Senelick,393924653,9.78039E+12,eng,674,10/25/04,W. W. Norton & Company,
Short Stories,Anton Chekhov/Ralph E. Matlaw,393090027,9.78039E+12,eng,384,4/17/79,W. W. Norton & Company,
Ward No. 6 and Other Stories,Anton Chekhov/David Plante/Constance Garnett,1593080034,9.78159E+12,en-US,400,7/1/03,Barnes  Noble Classics,
The Dark Descent,David G. Hartwell/Clive Barker/Ray Bradbury/John Collier/Shirley Jackson/Stephen King/Joyce Carol Oates,312862172,9.78031E+12,eng,1011,1/15/97,Tor Books,
The Medusa in the Shield,David G. Hartwell/Robert Aickman/Charlotte Perkins Gilman/William Faulkner/Robert Smythe Hichens/Richard Matheson/Joanna Russ/Dennis Etchison/D.H. Lawrence/Tanith Lee/Flannery O'Connor/Ramsey Campbell/Thomas M. Disch/Henry James/Theodore Sturgeon/Clive Barker/Edgar Allan Poe/Stephen King/Michael  Bishop/H.P. Lovecraft/J. Sheridan Le Fanu,812509668,9.78081E+12,eng,498,11/15/91,Tor Books,
A Fabulous  Formless Darkness,David G. Hartwell/Fritz Leiber/Fitz-James O'Brien/Shirley Jackson/Ambrose Bierce/Edith Wharton/Algernon Blackwood/Thomas M. Disch/Robert Aickman/Philip K. Dick/Gene Wolfe/Charles Dickens/Stephen King/Joyce Carol Oates/Walter de la Mare/Ivan Turgenev/Robert W. Chambers/Oliver Onions,812509676,9.78081E+12,eng,608,1/15/92,Tor Books,
The Dark Descent  Vol 1: The Color of Evil,David G. Hartwell,246136677,9.78025E+12,eng,304,9/19/90,Grafton,
Bargaining for Advantage: Negotiation Strategies for Reasonable People,G. Richard Shell,143036971,9.78014E+12,en-US,320,5/2/06,Penguin Books,
Bargaining for Advantage: Negotiation Strategies for Reasonable People,G. Richard Shell,140281916,9.78014E+12,eng,304,6/1/00,Penguin Books,
The Silence of the Lambs and Red Dragon,Thomas  Harris,1850522316,9.78185E+12,eng,534,11/1/91,Peerage Books,
The Silence of the Lambs,Yvonne Tasker,851708714,9.78085E+12,eng,96,3/29/02,British Film Institute,
King Solomon's Mines (Allan Quatermain  #1),H. Rider Haggard,812966295,9.78081E+12,eng,264,12/10/02,Modern Library,
Mine  All Mine!: A Book About Pronouns,Ruth Heller,698117972,9.7807E+12,en-US,48,10/1/99,Puffin Books,
A Faith Like Mine,Laura Buller/D.K. Publishing,756611776,9.78076E+12,eng,80,8/15/05,DK Children,
Speaks the Nightbird (Matthew Corbett  #1),Robert R. McCammon,1880216620,9.78188E+12,en-US,726,9/1/02,River City Publishing,
The Bishop's Boys: A Life of Wilbur and Orville Wright,Tom D. Crouch,039330695X,9.78039E+12,eng,608,4/17/03,W. W. Norton  Company,
The Insomnia Answer: A Personalized Program for Identifying and Overcoming the Three Types of Insomnia,Paul Glovinsky/Art Spielman,399532978,9.7804E+12,en-US,272,12/5/06,TarcherPerigee,
Cognitive Behavioral Treatment of Insomnia: A Session-By-Session Guide,Michael L. Perlis/Carla Jungquist/Michael T. Smith,387222529,9.78039E+12,eng,182,6/1/05,Springer,
Healing Therapies for Overcoming Insomnia,Peter  Van Houten/Rich McCord,1565891740,7.98499E+11,eng,175,2/23/05,Crystal Clarity Publishers,
The Attraction,Douglas Clegg,843954116,9.78084E+12,eng,324,4/1/06,Leisure Books,
Nightmare House (Harrow House  #1),Douglas Clegg,084395177X,9.78084E+12,en-GB,340,5/1/04,Leisure Books,
The Abandoned (Harrow House  #4),Douglas Clegg,843954108,9.78084E+12,eng,370,5/1/05,Leisure Books,
The Nightmare Chronicles,Douglas Clegg,084394580X,9.78084E+12,en-US,360,9/1/99,Leisure Books,
Mischief (Harrow House  #2),Douglas Clegg,843947667,9.78084E+12,eng,359,9/1/00,Leisure Books,
Purity (Dark Coming of Age  #1),Douglas Clegg,1881475719,9.78188E+12,eng,118,6/2/00,Cemetery Dance Publications,
The Hour Before Dark,Douglas Clegg,843951427,9.78084E+12,eng,370,9/1/03,Leisure Books,
The Halloween Man,Douglas Clegg,843944390,9.78084E+12,eng,360,10/1/98,Leisure Books,
The Sisters: The Saga of the Mitford Family,Mary S. Lovell,393324141,9.78039E+12,eng,611,5/20/03,W.W. Norton & Company,
Soldiers of Salamis,Javier Cercas/Anne McLean,1582344728,9.78158E+12,eng,213,1/10/05,Bloomsbury USA,
Spandau: The Secret Diaries,Albert Speer,26995018,9.78003E+12,eng,463,2/5/76,Macmillan Publ. Co.,
El coronel no tiene quien le escriba,Gabriel García Márquez,307350436,9.78031E+12,spa,104,2/7/06,Plaza & Janés,
Of Love and Other Demons,Gabriel García Márquez,517405091,9.78052E+12,eng,160,5/2/95,Penguin Group (USA),
Noticia de un secuestro,Gabriel García Márquez,307350509,9.78031E+12,spa,336,2/7/06,Plaza y Janes,
Chronicle of a Death Foretold,Gabriel García Márquez/Gregory Rabassa,140003471X,9.7814E+12,eng,120,10/7/03,Vintage,
Ojos de perro azul,Gabriel García Márquez,307350517,9.78031E+12,spa,192,2/7/06,Plaza y Janes,
The General in His Labyrinth,Gabriel García Márquez/Edith Grossman,1400043336,9.7814E+12,eng,248,10/26/04,Everyman's Library,
La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Gabriel García Márquez,307350363,9.78031E+12,spa,160,2/7/06,Plaza y Janés,
The Autumn of the Patriarch,Gabriel García Márquez/Gregory Rabassa,60882867,9.78006E+12,eng,255,3/14/06,Harper Perennial Modern Classics,
Cien años de soledad,Gabriel García Márquez,307350274,9.78031E+12,spa,512,2/7/06,Plaza y Janes,
El amor en los tiempos del cólera,Gabriel García Márquez,8467204362,9.78847E+12,spa,430,1/1/85,Círculo de Lectores,
Relato de un náufrago,Gabriel García Márquez,307350401,9.78031E+12,spa,172,2/7/06,Plaza y Janes,
Relato de Um Náufrago,Gabriel García Márquez/Remy Gorga Filho,8501011207,9.7885E+12,por,134,4/15/95,Record,
The Complete Poems,William Blake/Alicia Suskin Ostriker,140422153,9.78014E+12,eng,1072,11/24/77,Penguin Classics,
The Marriage of Heaven and Hell,William Blake,486281221,9.78049E+12,eng,48,9/1/94,Dover Publications,
The Stranger from Paradise: A Biography of William Blake,G.E. Bentley Jr.,300100302,9.7803E+12,eng,632,4/10/03,Paul Mellon Centre BA,
The Complete Stories and Poems,Edgar Allan Poe,385074077,9.78039E+12,eng,821,8/15/84,Doubleday & Company  Inc.,
Complete Tales and Poems,Edgar Allan Poe,785814531,9.78079E+12,eng,864,11/29/09,Castle Books,
The Edgar Allan Poe Audio Collection,Edgar Allan Poe,694524190,9.78069E+12,eng,5,10/1/00,Harper Audio,
18 Best Stories by Edgar Allan Poe,Edgar Allan Poe/Vincent  Price/Chandler Brossard,440322278,9.78044E+12,eng,288,4/15/65,Dell,
Complete Poems (Library of Classic Poets),Edgar Allan Poe,517082454,9.78052E+12,en-US,128,3/20/01,Gramercy,
Edgar Allan Poe A to Z,Dawn B. Sova,081604161X,9.78082E+12,eng,320,4/1/01,Checkmark Books,
Selected Letters  1940-1956,Jack Kerouac/Ann Charters,140234446,9.78014E+12,eng,656,3/1/96,Penguin (Non-Classics),
The Wild Boys,William S. Burroughs,802133312,9.7808E+12,eng,193,1/12/94,Grove Press,
Nova Express (The Nova Trilogy  #3),William S. Burroughs,802133304,9.7808E+12,eng,192,1/21/94,Grove Press,
Last Words: The Final Journals,William S. Burroughs/James Grauerholz,802137784,9.7808E+12,eng,273,1/3/01,Grove Press,
The Soft Machine (The Nova Trilogy #1),William S. Burroughs,802133290,9.7808E+12,eng,184,1/13/94,Grove Press,
Junky,William S. Burroughs/Oliver  Harris/Allen Ginsberg,142003166,9.78014E+12,eng,208,4/1/03,Penguin,
Queer,William S. Burroughs,330300164,9.78033E+12,eng,160,12/17/98,Penguin Books,
Cities of the Red Night,William S. Burroughs,312278462,9.78031E+12,en-GB,332,5/4/01,Picador,
William S. Burroughs  Throbbing Gristle  Brion Gysin,V. Vale/Andrea Juno/William S. Burroughs/Throbbing Gristle/Brion Gysin,1889307157,9.78189E+12,eng,140,1/10/08,Re/Search Publications,
Burroughs Live: The Collected Interviews  1960-1997,William S. Burroughs/Sylvère Lotringer,1584350105,9.78158E+12,eng,675,12/7/01,Semiotext(e),
My Education: A Book of Dreams,William S. Burroughs,140094547,9.78014E+12,eng,193,6/1/96,Penguin Books,
Trainspotting (Mark Renton  #2),Irvine Welsh,393057240,9.78039E+12,en-US,340,10/17/02,W. W. Norton  Company,
Trainspotting,Murray Smith,851708706,9.78085E+12,eng,96,3/29/02,British Film Institute,
Trainspotting,Irvine Welsh/Eric Lindor Fall,2020336464,9.78202E+12,fre,344,3/6/98,Seuil,
Marabou Stork Nightmares,Irvine Welsh,393315630,9.78039E+12,eng,288,1/17/97,W. W. Norton  Company,
You'll Have Had Your Hole,Irvine Welsh,413728609,9.78041E+12,eng,76,4/2/98,Bloomsbury Methuen Drama,
Ecstasy,Irvine Welsh/Alain Defossé,2020416409,9.78202E+12,fre,358,6/10/00,Points,
Filth,Irvine Welsh,393318680,9.78039E+12,eng,393,9/17/98,W. W. Norton  Company,
The Female Brain,Louann Brizendine,767920090,9.78077E+12,eng,304,8/1/06,Morgan Road Books,
Imaginary Friends,Nora Ephron,1400034221,9.7814E+12,eng,144,3/18/03,Vintage,
Scribble  Scribble: Notes on the Media,Nora Ephron,553122754,9.78055E+12,eng,163,3/1/79,Bantam Books,
Life Amongst the Modocs,Joaquin Miller/Alan Rosenus/Malcolm Margolin,930588797,9.78093E+12,eng,456,1/1/97,Urion Press,
Devil's Backbone,Terry C. Johnston,312925743,9.78031E+12,eng,448,8/15/91,St. Martin's Press,
Soldados de Salamina,Javier Cercas,8483101610,9.78848E+12,spa,209,9/1/01,Tusquets,
Rule #1: The Simple Strategy for Successful Investing in Only 15 Minutes a Week!,Phil Town,307336131,9.78031E+12,eng,320,3/21/06,Crown Business,
"Laguna  I Love You: The Best of ""Our Town""",John Weld/Phil Interlandi,1564741575,9.78156E+12,eng,285,3/1/96,Fithian Press,
"Dirty Italian: Everyday Slang from ""What's Up?"" to ""F*%# Off!""",Gabrielle Ann Euvino/Lindsay Mack,1569755663,9.78157E+12,eng,163,10/28/06,Ulysses Press,
The Deep (Dive  #2),Gordon Korman,439507235,9.78044E+12,eng,148,7/1/03,Scholastic,
The Discovery (Dive  #1),Gordon Korman,439507227,9.78044E+12,eng,141,6/1/03,Apple Paperbacks (Scholastic),
New York City's Best Dive Bars: Drinking and Diving in the Five Boroughs,Wendy  Mitchell/June Kim,970312539,9.78097E+12,eng,160,7/1/03,Gamble Guides,
The Stowaway Solution (On The Run  #4),Gordon Korman,439651395,9.78044E+12,eng,160,10/1/05,Scholastic,
The Abduction (Kidnapped  #1),Gordon Korman,043984777X,9.78044E+12,eng,144,5/1/06,Scholastic Books,
The Fugitive Factor (On The Run  #2),Gordon Korman,439651379,9.78044E+12,eng,160,6/1/05,Scholastic,
Chasing The Falconers (On The Run  #1),Gordon Korman,439651360,9.78044E+12,eng,154,4/1/05,Scholastic  Inc.,
Losing Joe's Place,Gordon Korman,590427695,9.78059E+12,eng,233,10/1/91,Scholastic Paperbacks,
Something Fishy at Macdonald Hall (Macdonald Hall  #7),Gordon Korman,590255223,9.78059E+12,eng,208,9/1/00,Scholastic Paperbacks,
The Zucchini Warriors (Macdonald Hall  #5),Gordon Korman,590441744,9.78059E+12,eng,208,6/1/91,Scholastic,
The Contest (Everest Trilogy),Gordon Korman,613589459,9.78061E+12,eng,137,8/1/02,Turtleback Books,
The Deep (Dive Trilogy),Gordon Korman,613674839,9.78061E+12,eng,148,7/1/03,Turtleback Books,
No More Dead Dogs,Gordon Korman,439294843,9.78044E+12,eng,180,9/1/01,Scholastic Inc,
Radio Fifth Grade,Gordon Korman,590419277,9.78059E+12,eng,192,8/1/91,Scholastic Paperbacks,
The Climb (Everest Trilogy),Gordon Korman,061358466X,9.78061E+12,eng,151,7/1/02,Turtleback Books,
The Contest (Everest  #1),Gordon Korman,439401399,9.78044E+12,eng,96,8/1/02,Scholastic Paperbacks,
Casino Royale (James Bond  #1),Ian Fleming,340425679,9.78034E+12,eng,188,10/1/88,Coronet,
The Eternal Flame (Merlin  #11),T.A. Barron/David Elliot,399242139,9.7804E+12,eng,377,10/19/06,Philomel Books,
The Ivy Tree,Carolyn Brown,803494661,9.7808E+12,eng,192,2/1/01,Montlake Romance,
Street Magic (The Circle Opens  #2),Tamora Pierce,590396439,9.78059E+12,eng,300,11/15/06,Scholastic,
Wolf-Speaker (Immortals  #2),Tamora Pierce,1416903445,9.78142E+12,eng,344,6/1/05,Simon Pulse,
Leonardo's Notebooks,Leonardo da Vinci/H. Anna Suh,1579124577,9.78158E+12,eng,352,8/1/05,Black Dog & Leventhal,
The Golden Notebook,Doris Lessing,006093140X,9.78006E+12,eng,640,2/3/99,Harper Perennial Modern Classics,
Gödel  Escher  Bach: An Eternal Golden Braid,Douglas R. Hofstadter,140289208,9.78014E+12,eng,777,3/30/00,Penguin Books,
M Is for Mayflower: A Massachusetts Alphabet,Margot Theis Raven/Jeannie Brett,1585360724,9.78159E+12,eng,40,10/1/02,Sleeping Bear Press,
Mayflower Treasure Hunt (A to Z Mysteries: Super Edition  #2),Ron Roy/John Steven Gurney,375839372,9.78038E+12,en-US,114,8/28/07,Random House Books for Young Readers,
William Shakespeare’s: Romeo and Juliet (Shakespeare Retellings  #4),Bruce Coville/Dennis Nolan,803724624,9.7808E+12,eng,40,10/1/99,Dial Books,
Jennifer  Hecate  Macbeth  William McKinley  and Me  Elizabeth,E.L. Konigsburg,1416933964,9.78142E+12,eng,128,2/27/07,Aladdin Paperbacks,
Death of a Charming Man (Hamish Macbeth  #10),M.C. Beaton,446403385,9.78045E+12,eng,176,7/1/95,Grand Central Publishing,
The Merchant of Venice,William Shakespeare/Robert     Smith/Jonathan    Morris,521618754,9.78052E+12,eng,196,8/1/05,Cambridge University Press,
Catherine  Called Birdy,Karen Cushman,60739428,9.78006E+12,eng,224,6/1/04,HarperTrophy,
How to Build a Time Machine,Paul Davies,141005343,9.78014E+12,eng,148,7/2/02,Penguin,
Around the World in 8 1/2 Days (Judy Moody #7),Megan McDonald/Peter H. Reynolds,763628328,9.78076E+12,eng,157,7/25/06,Candlewick Press (MA),
Judy Moody  M.D.: The Doctor is In! (Judy Moody #5),Megan McDonald/Peter H. Reynolds,763626155,9.78076E+12,eng,176,3/14/06,Candlewick Press,
Judy Moody Predicts the Future (Judy Moody  #4),Megan McDonald/Peter H. Reynolds,763623431,9.78076E+12,eng,160,2/3/05,Candlewick Press,
Judy Moody Declares Independence (Judy Moody #6),Megan McDonald/Peter H. Reynolds,076362800X,9.78076E+12,eng,160,1/26/10,Candlewick,
Judy Moody Gets Famous! (Judy Moody  #2),Megan McDonald/Peter H. Reynolds,763619310,9.78076E+12,eng,126,4/1/03,Candlewick Press,
Judy Moody Saves the World! (Judy Moody #3),Megan McDonald/Peter H. Reynolds,763620874,9.78076E+12,eng,160,4/1/04,Candlewick Press,
Amelia's Notebook (Amelia's Notebooks  #1),Marissa Moss,1416909052,9.78142E+12,eng,40,2/1/06,Simon  Schuster/Paula Wiseman Books,
Amelia's 6th-Grade Notebook (Amelia's Notebooks  #15),Marissa Moss,068987040X,9.78069E+12,en-US,80,7/1/05,Simon  Schuster/Paula Wiseman Books,
Charlotte's Web,E.B. White/Garth Williams/Rosemary Wells,64410935,9.78006E+12,eng,184,10/1/01,HarperCollinsPublishers,
Charlotte's Web,E.B. White/Garth Williams/Rosemary Wells,61127760,9.78006E+12,en-US,224,10/31/06,HarperCollins,
